loan_id,origination_SeriousDlqin2yrs,origination_RevolvingUtilizationOfUnsecuredLines,origination_age,origination_NumberOfTime30-59DaysPastDueNotWorse,origination_DebtRatio,origination_MonthlyIncome,origination_NumberOfOpenCreditLinesAndLoans,origination_NumberOfTimes90DaysLate,origination_NumberRealEstateLoansOrLines,origination_NumberOfTime60-89DaysPastDueNotWorse,origination_NumberOfDependents,origination_origination_PD,current_SeriousDlqin2yrs,current_RevolvingUtilizationOfUnsecuredLines,current_age,current_NumberOfTime30-59DaysPastDueNotWorse,current_DebtRatio,current_MonthlyIncome,current_NumberOfOpenCreditLinesAndLoans,current_NumberOfTimes90DaysLate,current_NumberRealEstateLoansOrLines,current_NumberOfTime60-89DaysPastDueNotWorse,current_NumberOfDependents,current_origination_PD,current_trajectory,current_current_PD,pd_origin,pd_current,product_type,security_status,collateral_type,balance,ead,eir,remaining_lifetime_months,lgd_category,lgd,default_status
8150,0,0.037147679,65,0,0.490503166,3000.0,13,0,1,0,0.0,0.1509277,0,0.043157855415271014,67,0.0,0.47642058914980434,3118.9167196469652,13.0,0.0,1.0,0.0,0.0,0.1509277,stable,0.122322485,0.1509277,0.122322485,credit_card,unsecured,,20371.475883530944,20371.475883530944,0.19659308816167662,4,LGD_CREDIT_CARD,0.55,0
8151,0,0.048758987,31,0,0.030748078,16000.0,5,0,0,0,0.0,0.09190734,0,0.04708446751886683,33,0.0,0.03126395553200726,17763.239117102163,5.0,0.0,0.0,0.0,0.0,0.09190734,stable,0.096024185,0.09190734,0.096024185,credit_card,unsecured,,8728.730767246007,8728.730767246007,0.15754222311821692,19,LGD_CREDIT_CARD,0.55,0
8152,0,0.001799955,41,0,0.289820012,10333.0,4,0,1,0,0.0,0.046905864,0,0.001793598379142488,43,0.0,0.3039976909705172,11047.61451151385,4.0,0.0,1.0,0.0,0.0,0.046905864,stable,0.051727187,0.046905864,0.051727187,credit_card,unsecured,,3210.816136181426,3210.816136181426,0.1819183669817496,49,LGD_CREDIT_CARD,0.55,0
8153,0,0.057594125,40,0,0.328860826,3800.0,10,0,0,0,0.0,0.16518974,0,0.05445357832026498,42,0.0,0.31381061276854266,3528.817565671311,10.0,0.0,0.0,0.0,0.0,0.16518974,deteriorating,0.16704127,0.16518974,0.16704127,mortgage,secured,real_estate,270739.491353694,270739.491353694,0.05847000201448923,99,LGD_MORTGAGE,0.1,0
8154,0,0.008607003,87,0,0.00239952,3333.0,6,0,0,0,0.0,0.088624254,0,0.008306163236201812,89,0.0,0.0021629923594984873,3511.3492810368775,6.0,0.0,0.0,0.0,0.0,0.088624254,stable,0.081580415,0.088624254,0.081580415,credit_card,unsecured,,7654.101296790621,7654.101296790621,0.18899232656592568,9,LGD_CREDIT_CARD,0.55,1
8155,0,0.754143268,44,0,0.85885674,2833.0,6,0,1,0,0.0,0.43882543,0,0.7056553873140576,46,0.0,0.7759577183008878,3342.420888031374,6.0,0.0,1.0,0.0,0.0,0.43882543,improving,0.70651734,0.43882543,0.70651734,credit_card,unsecured,,5243.195822324367,5243.195822324367,0.16492350814276951,41,LGD_CREDIT_CARD,0.55,1
8156,0,0.036201163,60,0,0.419272495,4700.0,13,0,1,0,0.0,0.0858378,0,0.033503274135009954,62,0.0,0.4282396234918931,4953.445150203127,13.0,0.0,1.0,0.0,0.0,0.0858378,stable,0.08080814,0.0858378,0.08080814,credit_card,unsecured,,6561.405564505457,6561.405564505457,0.21545964785215166,23,LGD_CREDIT_CARD,0.55,0
8157,0,0.030498614,69,0,0.118587608,1500.0,6,1,0,0,2.0,0.5639178,0,0.02970687807089196,71,0.0,0.12053653162369345,1576.7884467508425,6.0,1.0,0.0,0.0,2.0,0.5639178,stable,0.51969594,0.5639178,0.51969594,auto_loan,secured,vehicle,24675.46829907626,24675.46829907626,0.057485334139380805,68,LGD_AUTO,0.25,0
8158,1,0.9999999,25,0,0.0,1.0,1,0,0,0,0.0,0.4975937,1,0.7819020489060919,27,0.0,0.0,1.166569988117984,1.0,0.0,0.0,0.0,0.0,0.4975937,improving,0.56226957,0.4975937,0.56226957,credit_card,unsecured,,4995.591438935662,4995.591438935662,0.21052263886491673,17,LGD_CREDIT_CARD,0.55,0
8159,0,0.610530993,33,0,0.318068193,10000.0,7,0,2,0,3.0,0.23207135,0,0.46283110037754527,35,0.0,0.2800505153797374,12066.90251996917,7.0,0.0,2.0,0.0,3.0,0.23207135,improving,0.33124378,0.23207135,0.33124378,mortgage,secured,real_estate,263199.9185393912,263199.9185393912,0.06164980055827687,145,LGD_MORTGAGE,0.1,0
8160,0,0.9999999,32,0,0.695473251,1700.0,2,0,1,0,1.0,0.5094036,0,0.9502952384657023,34,1.0,0.6679267508971202,1673.9101400315194,2.0,0.0,1.0,0.0,1.0,0.5094036,deteriorating,0.5231349,0.5094036,0.5231349,credit_card,unsecured,,5715.493959838703,5715.493959838703,0.20846567096307972,13,LGD_CREDIT_CARD,0.55,1
8161,0,0.0,60,0,0.420739591,11600.0,10,0,4,0,0.0,0.18187723,0,0.0,62,0.0,0.45079679703578635,12506.98749905424,10.0,0.0,4.0,0.0,0.0,0.18187723,stable,0.19100118,0.18187723,0.19100118,credit_card,unsecured,,4261.30874493693,4261.30874493693,0.18907002635120485,15,LGD_CREDIT_CARD,0.55,0
8162,0,0.0,37,1,0.218382529,16667.0,11,0,3,0,4.0,0.27430397,0,0.0,39,2.0,0.21947420429624848,15433.06853123168,11.0,1.0,3.0,0.0,4.0,0.27430397,deteriorating,0.4077772,0.27430397,0.4077772,mortgage,secured,real_estate,327286.20972303936,327286.20972303936,0.05497697699980457,137,LGD_MORTGAGE,0.1,0
8163,0,0.376204292,40,1,0.374720191,6700.0,15,1,0,0,2.0,0.69684774,0,0.37493318492473016,42,1.0,0.3813410111340137,7181.824698032771,15.0,1.0,0.0,0.0,2.0,0.69684774,stable,0.77901846,0.69684774,0.77901846,credit_card,unsecured,,3599.13623021983,3599.13623021983,0.2073438093111494,30,LGD_CREDIT_CARD,0.55,0
8164,0,0.533397916,76,2,0.278596583,23000.0,18,0,2,1,0.0,0.5529668,0,0.541552594993956,78,2.0,0.29325882261947434,23727.25644558127,18.0,0.0,2.0,1.0,0.0,0.5529668,stable,0.6820098,0.5529668,0.6820098,credit_card,unsecured,,9461.79968148126,9461.79968148126,0.1964877857710328,18,LGD_CREDIT_CARD,0.55,0
8165,0,0.06929137,73,0,0.038326946,6000.0,4,0,1,0,0.0,0.08371461,0,0.05131888485237376,75,0.0,0.037492831568421994,7427.041376845809,4.0,0.0,1.0,0.0,0.0,0.08371461,improving,0.09208746,0.08371461,0.09208746,credit_card,unsecured,,7361.695013835445,7361.695013835445,0.19697903975474884,37,LGD_CREDIT_CARD,0.55,0
8166,0,0.806839772,46,0,0.342754299,7500.0,8,0,1,0,2.0,0.3830637,0,0.6279310695125946,48,0.0,0.29373163422039117,8963.446722133749,8.0,0.0,1.0,0.0,2.0,0.3830637,improving,0.6558761,0.3830637,0.6558761,credit_card,unsecured,,6146.433709242399,6146.433709242399,0.19323794160218818,14,LGD_CREDIT_CARD,0.55,1
8167,1,0.779240326,38,4,0.458613342,6100.0,12,0,0,0,2.0,0.8739414,1,0.8657456094582594,40,4.0,0.5016226938128059,6528.8003239257705,12.0,0.0,0.0,0.0,2.0,0.8739414,stable,0.73340565,0.8739414,0.73340565,mortgage,secured,real_estate,228246.3929516942,228246.3929516942,0.0614027574843352,138,LGD_MORTGAGE,0.1,1
8168,1,0.984771739,51,0,0.827593152,4964.0,10,0,1,0,1.0,0.6968145,1,1.0,53,0.0,0.8717351029010995,4560.6598813625205,10.0,0.0,1.0,0.0,1.0,0.6968145,deteriorating,0.559487,0.6968145,0.559487,mortgage,secured,real_estate,574026.4501786337,574026.4501786337,0.05351186711114508,113,LGD_MORTGAGE,0.1,0
8169,0,0.645418327,32,0,0.149401568,2422.0,3,0,0,0,1.0,0.4683255,0,0.6280951356652229,34,0.0,0.15277445554303343,2547.5664829120897,3.0,0.0,0.0,0.0,1.0,0.4683255,stable,0.45503062,0.4683255,0.45503062,mortgage,secured,real_estate,278988.08917294623,278988.08917294623,0.06326804811730445,246,LGD_MORTGAGE,0.1,1
8170,0,0.643087038,58,0,0.592033647,8083.0,12,0,1,0,0.0,0.35304764,0,0.6612144320248879,60,0.0,0.6239202072116591,8139.443516758612,12.0,0.0,1.0,0.0,0.0,0.35304764,stable,0.40661433,0.35304764,0.40661433,credit_card,unsecured,,3704.4422390746013,3704.4422390746013,0.185647503257303,10,LGD_CREDIT_CARD,0.55,1
8171,0,0.491424474,82,0,0.442283221,5500.0,14,0,1,0,1.0,0.4007046,0,0.4687228289291767,84,0.0,0.44576525198955863,5737.640556393909,14.0,0.0,1.0,0.0,1.0,0.4007046,stable,0.7024586,0.4007046,0.7024586,mortgage,secured,real_estate,374695.0250629435,374695.0250629435,0.06428612834105532,326,LGD_MORTGAGE,0.1,1
8172,0,0.111802118,66,0,0.147296457,1608.0,4,0,0,0,1.0,0.1030807,0,0.10074183754205678,68,0.0,0.10910379927589596,1669.3471148724982,4.0,0.0,0.0,0.0,1.0,0.1030807,improving,0.07666073,0.1030807,0.07666073,credit_card,unsecured,,9923.051234492661,9923.051234492661,0.19245460391279637,9,LGD_CREDIT_CARD,0.55,0
8173,0,0.139886011,57,0,0.072650522,4500.0,5,0,1,0,2.0,0.11981295,0,0.14737073105754742,59,0.0,0.07371081535753352,4293.773061336726,5.0,1.0,1.0,1.0,2.0,0.11981295,deteriorating,0.12276736,0.11981295,0.12276736,credit_card,unsecured,,9133.898784941166,9133.898784941166,0.1596243805968386,18,LGD_CREDIT_CARD,0.55,0
8174,0,0.472335383,43,0,0.038844824,4916.0,9,0,0,0,1.0,0.43751508,0,0.46546746584047183,45,0.0,0.0384053532729669,5519.711379196241,9.0,0.0,0.0,0.0,1.0,0.43751508,improving,0.3652793,0.43751508,0.3652793,credit_card,unsecured,,2338.425960441759,2338.425960441759,0.16703498311208503,25,LGD_CREDIT_CARD,0.55,1
8175,0,0.779839147,45,0,0.188378471,11667.0,9,0,0,0,3.0,0.40933642,0,0.8031995093551703,47,1.0,0.1857144793315425,10795.693069061761,9.0,0.0,0.0,0.0,3.0,0.40933642,deteriorating,0.45991185,0.40933642,0.45991185,credit_card,unsecured,,12747.911057002115,12747.911057002115,0.19427599792242398,2,LGD_CREDIT_CARD,0.55,1
8176,0,0.67909338,61,0,0.293800954,6500.0,10,0,1,0,1.0,0.32608145,0,0.6847558823929769,63,0.0,0.30396139913573167,6836.980326364048,10.0,0.0,1.0,0.0,1.0,0.32608145,stable,0.82665336,0.32608145,0.82665336,credit_card,unsecured,,9443.183688385552,9443.183688385552,0.22193830253359473,14,LGD_CREDIT_CARD,0.55,1
8177,0,0.02864862,59,0,0.240905058,6761.0,8,0,1,0,0.0,0.04098212,0,0.030625025138203952,61,0.0,0.23780174460179074,7396.840376221531,8.0,0.0,1.0,0.0,0.0,0.04098212,stable,0.061807517,0.04098212,0.061807517,credit_card,unsecured,,3909.012653439741,3909.012653439741,0.18905321015033555,2,LGD_CREDIT_CARD,0.55,0
8178,0,0.018804419,29,0,0.45050707,7000.0,19,0,2,0,0.0,0.21327731,0,0.02007441087902154,31,0.0,0.40235811381742614,7413.733820817588,19.0,0.0,2.0,0.0,0.0,0.21327731,stable,0.25595316,0.21327731,0.25595316,credit_card,unsecured,,1904.2860286894731,1904.2860286894731,0.1709632928933161,31,LGD_CREDIT_CARD,0.55,0
8179,0,0.751545193,60,0,0.903066667,7499.0,16,0,1,0,0.0,0.4954313,0,0.6994659855793212,62,0.0,0.8978988417235051,7924.576180472444,16.0,0.0,1.0,0.0,0.0,0.4954313,stable,0.41154543,0.4954313,0.41154543,mortgage,secured,real_estate,417017.0340049099,417017.0340049099,0.057051266879366604,156,LGD_MORTGAGE,0.1,0
8180,0,0.775383555,51,0,0.160088041,6814.0,4,0,1,3,3.0,0.78845817,0,0.767446892974309,53,0.0,0.16178848314023064,7157.0624853693935,4.0,0.0,1.0,3.0,3.0,0.78845817,stable,0.8012869,0.78845817,0.8012869,credit_card,unsecured,,3890.0003367271274,3890.0003367271274,0.19754432657109136,20,LGD_CREDIT_CARD,0.55,1
8181,0,0.119162216,48,0,0.567958656,3869.0,8,0,2,0,0.0,0.20078847,0,0.12533290114178253,50,0.0,0.5643490009954883,4105.330248640914,8.0,0.0,2.0,0.0,0.0,0.20078847,stable,0.19392313,0.20078847,0.19392313,credit_card,unsecured,,6739.019174355075,6739.019174355075,0.19643227643224195,2,LGD_CREDIT_CARD,0.55,0
8182,0,0.038803293,77,0,0.127183042,7500.0,9,0,1,0,0.0,0.078457974,0,0.04459048739674532,79,1.0,0.13936796146402353,7142.043755666776,9.0,1.0,1.0,1.0,0.0,0.078457974,deteriorating,0.4898734,0.078457974,0.4898734,credit_card,unsecured,,2636.8409454625903,2636.8409454625903,0.19614923008308163,21,LGD_CREDIT_CARD,0.55,0
8183,0,0.024680776,50,0,0.165817392,11970.0,8,0,1,0,0.0,0.06600714,0,0.022211567118195386,52,0.0,0.17154047349391388,12803.980295860745,8.0,0.0,1.0,0.0,0.0,0.06600714,stable,0.06298396,0.06600714,0.06298396,auto_loan,secured,vehicle,17786.184599493266,17786.184599493266,0.07027862528675474,58,LGD_AUTO,0.25,0
8184,0,0.056180116,86,0,0.36039975,1600.0,6,0,0,0,0.0,0.06914418,0,0.055816231834965604,88,0.0,0.35908342880575256,1665.5333735235417,6.0,0.0,0.0,0.0,0.0,0.06914418,stable,0.06299646,0.06914418,0.06299646,credit_card,unsecured,,3526.899921950167,3526.899921950167,0.20924252775444108,13,LGD_CREDIT_CARD,0.55,0
8185,0,0.056370434,55,0,0.05090248,7700.0,9,0,0,0,2.0,0.12532157,0,0.05345579520200205,57,0.0,0.04516972226188323,8676.46217348769,9.0,0.0,0.0,0.0,2.0,0.12532157,improving,0.13152598,0.12532157,0.13152598,credit_card,unsecured,,5809.7636530003365,5809.7636530003365,0.21299122289980382,12,LGD_CREDIT_CARD,0.55,0
8186,0,0.004439822,60,0,0.197210893,7600.0,6,0,1,0,0.0,0.048362926,0,0.0043081933211937375,62,0.0,0.20554499111998698,8034.137311023453,6.0,0.0,1.0,0.0,0.0,0.048362926,stable,0.065743275,0.048362926,0.065743275,credit_card,unsecured,,4345.523041509897,4345.523041509897,0.18930169193310803,14,LGD_CREDIT_CARD,0.55,0
8187,0,0.89431591,37,1,0.341174613,6333.0,4,0,2,0,1.0,0.6601781,0,0.9325797809472794,39,1.0,0.32774805627483095,6974.5778772626045,4.0,0.0,2.0,0.0,1.0,0.6601781,stable,0.59865814,0.6601781,0.59865814,credit_card,unsecured,,1689.0508821354836,1689.0508821354836,0.16705338499304656,11,LGD_CREDIT_CARD,0.55,0
8188,0,0.071958398,63,0,0.17917611,7500.0,15,1,1,0,0.0,0.7027486,0,0.07193800738028787,65,0.0,0.17674994994015805,7688.298022635386,15.0,1.0,1.0,0.0,0.0,0.7027486,stable,0.87206614,0.7027486,0.87206614,auto_loan,secured,vehicle,32601.01153324924,32601.01153324924,0.06364568403220153,63,LGD_AUTO,0.25,1
8189,1,0.860645068,51,1,0.482352941,6034.0,18,0,2,0,0.0,0.7859297,1,0.7723282065655729,53,1.0,0.4851493366464003,7009.17836951323,18.0,0.0,2.0,0.0,0.0,0.7859297,improving,0.913669,0.7859297,0.913669,mortgage,secured,real_estate,569095.1750290546,569095.1750290546,0.05681071979565294,231,LGD_MORTGAGE,0.1,1
8190,0,0.319734013,65,0,0.132347061,5001.0,2,0,0,0,0.0,0.15882136,0,0.32702240402807903,67,0.0,0.1261592903051631,5259.530832295177,2.0,0.0,0.0,0.0,0.0,0.15882136,stable,0.1500326,0.15882136,0.1500326,credit_card,unsecured,,6166.573210855198,6166.573210855198,0.17259518579086486,7,LGD_CREDIT_CARD,0.55,0
8191,0,0.9999999,31,0,0.085143054,2900.0,2,0,0,0,1.0,0.61688924,0,0.7702442028712309,33,0.0,0.06410119530004874,3432.9766873031076,2.0,0.0,0.0,0.0,1.0,0.61688924,improving,0.599772,0.61688924,0.599772,credit_card,unsecured,,3342.1220290446786,3342.1220290446786,0.192323795521637,32,LGD_CREDIT_CARD,0.55,1
8192,0,1.019994287,26,4,0.124704599,5500.0,5,1,0,1,0.0,0.93155646,0,0.9553691828877292,28,3.0,0.11177387667333481,6106.00736981795,5.0,0.0,0.0,1.0,0.0,0.93155646,improving,0.91828996,0.93155646,0.91828996,credit_card,unsecured,,901.1940029407177,901.1940029407177,0.22308900306593316,7,LGD_CREDIT_CARD,0.55,1
8193,0,0.084442854,55,0,0.315367704,14100.0,12,0,3,0,2.0,0.17303343,0,0.08232741182030896,57,0.0,0.29018624868010373,13601.658387157584,12.0,0.0,3.0,0.0,2.0,0.17303343,stable,0.12787229,0.17303343,0.12787229,credit_card,unsecured,,8082.550536516986,8082.550536516986,0.1973386326660584,14,LGD_CREDIT_CARD,0.55,0
8194,0,0.637729903,66,0,0.813820674,3501.0,14,0,1,0,0.0,0.3836419,0,0.6339162995252569,68,0.0,0.7863450072844285,3838.0339788075953,14.0,0.0,1.0,0.0,0.0,0.3836419,stable,0.27991703,0.3836419,0.27991703,mortgage,secured,real_estate,511888.3728680044,511888.3728680044,0.058938151094638236,148,LGD_MORTGAGE,0.1,1
8195,0,0.085793597,68,0,0.204265245,3000.0,13,0,2,0,0.0,0.093516774,0,0.08822747205150115,70,0.0,0.20387327744075465,3259.90953365739,13.0,0.0,2.0,0.0,0.0,0.093516774,stable,0.07839492,0.093516774,0.07839492,credit_card,unsecured,,5017.8765219228335,5017.8765219228335,0.18911801277013324,20,LGD_CREDIT_CARD,0.55,0
8196,0,0.023314885,61,0,0.131981146,7000.0,7,0,1,0,1.0,0.08257254,0,0.023073443929821327,63,0.0,0.12719581444093053,7378.027088705285,7.0,0.0,1.0,0.0,1.0,0.08257254,stable,0.07119541,0.08257254,0.07119541,credit_card,unsecured,,2739.505411142447,2739.505411142447,0.19351125583060658,29,LGD_CREDIT_CARD,0.55,1
8197,1,0.315473699,58,0,0.355265924,4756.0,9,0,1,0,2.0,0.2547207,1,0.30566780218269773,60,0.0,0.34985587576390614,5941.753286472496,9.0,0.0,1.0,0.0,2.0,0.2547207,improving,0.2703427,0.2547207,0.2703427,credit_card,unsecured,,20423.454962004344,20423.454962004344,0.17382433577857945,7,LGD_CREDIT_CARD,0.55,0
8198,0,0.022515919,63,0,0.0059988,5000.0,6,0,0,0,0.0,0.10353259,0,0.02244016131931278,65,0.0,0.005846293973213704,5242.824830664965,6.0,0.0,0.0,0.0,0.0,0.10353259,stable,0.4810384,0.10353259,0.4810384,credit_card,unsecured,,5580.268305371725,5580.268305371725,0.20826628979579945,26,LGD_CREDIT_CARD,0.55,1
8199,0,0.046232424,73,1,0.238166667,5999.0,9,0,2,0,0.0,0.23114304,0,0.04324171728026927,75,1.0,0.23734790175457743,6323.112637049847,9.0,0.0,2.0,0.0,0.0,0.23114304,stable,0.22162117,0.23114304,0.22162117,auto_loan,secured,vehicle,19929.05827977788,19929.05827977788,0.056286260761588214,35,LGD_AUTO,0.25,0
8200,0,0.052312608,63,0,0.537199399,7983.0,12,0,3,0,0.0,0.19724843,0,0.06268841082937834,65,0.0,0.5481827646899368,8173.060243502319,12.0,0.0,3.0,0.0,0.0,0.19724843,deteriorating,0.20381072,0.19724843,0.20381072,credit_card,unsecured,,5957.178257179207,5957.178257179207,0.1869844652049675,18,LGD_CREDIT_CARD,0.55,1
8201,0,0.004369946,60,0,0.006372226,4550.0,5,0,0,0,2.0,0.097434044,0,0.003356865512434204,62,0.0,0.005794604721585056,5270.508532959926,5.0,0.0,0.0,0.0,2.0,0.097434044,improving,0.11323612,0.097434044,0.11323612,credit_card,unsecured,,21495.863081327632,21495.863081327632,0.19001612976502313,5,LGD_CREDIT_CARD,0.55,0
8202,0,0.012285363,75,0,0.501666162,3300.0,13,0,2,0,0.0,0.13438064,0,0.009252069811730707,77,0.0,0.4107989979556741,3659.8060445653286,13.0,0.0,2.0,0.0,0.0,0.13438064,improving,0.085010044,0.13438064,0.085010044,credit_card,unsecured,,8253.870160391227,8253.870160391227,0.18144160806503018,15,LGD_CREDIT_CARD,0.55,0
8203,0,0.037584197,49,0,0.857035741,4000.0,15,0,2,0,1.0,0.25669906,0,0.03791451772257357,51,0.0,0.8184784359056448,4559.25344960755,15.0,0.0,2.0,0.0,1.0,0.25669906,stable,0.454572,0.25669906,0.454572,credit_card,unsecured,,12276.274344803696,12276.274344803696,0.19613577969403717,16,LGD_CREDIT_CARD,0.55,0
8204,0,0.020753758,50,0,0.299670033,10000.0,7,0,1,0,0.0,0.0786585,0,0.015170128926065191,52,0.0,0.24418601532424797,11784.66578461406,7.0,0.0,1.0,0.0,0.0,0.0786585,improving,0.076987244,0.0786585,0.076987244,auto_loan,secured,vehicle,26155.933170538,26155.933170538,0.07058749661993668,40,LGD_AUTO,0.25,0
8205,0,0.0,92,0,0.0,3069.0,1,0,0,0,0.0,0.031860165,0,0.0,94,0.0,0.0,3197.6372443622904,1.0,0.0,0.0,0.0,0.0,0.031860165,stable,0.09777459,0.031860165,0.09777459,credit_card,unsecured,,4928.4225738141895,4928.4225738141895,0.18154665115866236,13,LGD_CREDIT_CARD,0.55,0
8206,0,0.078474137,31,2,0.268060995,12000.0,7,0,1,0,0.0,0.4271081,0,0.0817545897749217,33,2.0,0.27617678313427635,13067.018130255983,7.0,0.0,1.0,0.0,0.0,0.4271081,stable,0.4621405,0.4271081,0.4621405,auto_loan,secured,vehicle,30190.154892807404,30190.154892807404,0.06557881120766441,53,LGD_AUTO,0.25,0
8207,0,0.805871843,40,0,0.998678996,6055.0,12,0,2,0,3.0,0.74490625,0,0.7285278345185547,42,0.0,0.8053182349842068,6658.706056189614,12.0,0.0,2.0,0.0,3.0,0.74490625,improving,0.7508646,0.74490625,0.7508646,mortgage,secured,real_estate,328647.62979979924,328647.62979979924,0.057643212641444314,224,LGD_MORTGAGE,0.1,1
8208,0,0.952797327,29,2,0.490200784,12500.0,12,0,2,0,0.0,0.8355924,0,1.0,31,2.0,0.5586716634136384,11984.360962273886,12.0,1.0,2.0,0.0,0.0,0.8355924,deteriorating,0.81737113,0.8355924,0.81737113,credit_card,unsecured,,28462.994029541707,28462.994029541707,0.21319120322664825,4,LGD_CREDIT_CARD,0.55,1
8209,0,0.048772665,60,0,0.007999158,9500.0,6,0,0,0,0.0,0.08455059,0,0.033197322489042155,62,0.0,0.007873944908664048,10066.12101252892,6.0,0.0,0.0,0.0,0.0,0.08455059,improving,0.02680718,0.08455059,0.02680718,credit_card,unsecured,,2223.417273825096,2223.417273825096,0.19761832435904442,23,LGD_CREDIT_CARD,0.55,0
8210,0,0.054058674,56,0,0.338863338,6087.0,11,0,1,0,0.0,0.119237974,0,0.04623858233042182,58,0.0,0.33072216828697965,6615.552316820412,11.0,0.0,1.0,0.0,0.0,0.119237974,stable,0.099933475,0.119237974,0.099933475,credit_card,unsecured,,25144.334589939586,25144.334589939586,0.20010413539447217,15,LGD_CREDIT_CARD,0.55,0
8211,0,0.292120436,47,0,0.047019312,11909.0,5,0,0,0,3.0,0.12344379,0,0.32741398486780193,49,0.0,0.04641299156566307,12656.753682147137,5.0,0.0,0.0,0.0,3.0,0.12344379,stable,0.13629545,0.12344379,0.13629545,credit_card,unsecured,,1259.6411371316235,1259.6411371316235,0.19815864861930174,42,LGD_CREDIT_CARD,0.55,0
8212,1,0.148573275,51,0,0.569851504,10235.0,11,0,3,0,2.0,0.37925714,1,0.12455049277291763,53,0.0,0.40756547712489133,11642.956510773534,11.0,0.0,3.0,0.0,2.0,0.37925714,improving,0.32117718,0.37925714,0.32117718,credit_card,unsecured,,6145.847756407126,6145.847756407126,0.17624395491114955,29,LGD_CREDIT_CARD,0.55,1
8213,0,0.886673535,32,0,0.131073785,3333.0,4,0,0,0,2.0,0.56600183,0,0.8041060756073016,34,0.0,0.11805928974549451,3949.4198473934216,4.0,0.0,0.0,0.0,2.0,0.56600183,improving,0.53114206,0.56600183,0.53114206,auto_loan,secured,vehicle,44367.36403949752,44367.36403949752,0.06230488671033738,49,LGD_AUTO,0.25,1
8214,0,0.087945525,55,0,0.342444444,8999.0,9,0,1,0,3.0,0.09931732,0,0.08569191002238792,57,0.0,0.33151573405842905,9088.70094755948,9.0,0.0,1.0,0.0,3.0,0.09931732,stable,0.10675805,0.09931732,0.10675805,auto_loan,secured,vehicle,28156.892729685187,28156.892729685187,0.06081638937815591,49,LGD_AUTO,0.25,0
8215,0,0.024038701,48,0,0.083044983,2600.0,6,0,0,0,0.0,0.14631887,0,0.021448115155544237,50,0.0,0.08922470502370339,2764.3699639366923,6.0,0.0,0.0,0.0,0.0,0.14631887,stable,0.16218561,0.14631887,0.16218561,credit_card,unsecured,,21461.18784073249,21461.18784073249,0.21573836636063132,13,LGD_CREDIT_CARD,0.55,0
8216,0,0.53165436,61,0,0.826185102,2214.0,14,0,1,0,0.0,0.4221121,0,0.506020179745005,63,0.0,0.8496843914181857,2306.375537132904,14.0,0.0,1.0,0.0,0.0,0.4221121,stable,0.6099121,0.4221121,0.6099121,credit_card,unsecured,,5211.9276884911715,5211.9276884911715,0.18521069519405192,18,LGD_CREDIT_CARD,0.55,1
8217,0,0.060478954,70,0,0.042526182,3150.0,3,0,0,0,0.0,0.06295291,0,0.0618016962374991,72,0.0,0.04629508171892676,3393.1578877561337,3.0,0.0,0.0,0.0,0.0,0.06295291,stable,0.06720773,0.06295291,0.06720773,credit_card,unsecured,,9178.164506648061,9178.164506648061,0.1968180322063476,25,LGD_CREDIT_CARD,0.55,0
8218,0,0.012171145,30,0,1.150866463,1961.0,8,0,1,0,0.0,0.18544984,0,0.01146851597527188,32,0.0,1.2367705608318724,1974.1256893913485,8.0,0.0,1.0,0.0,0.0,0.18544984,stable,0.5050087,0.18544984,0.5050087,credit_card,unsecured,,7301.4560326575765,7301.4560326575765,0.20809652129147282,12,LGD_CREDIT_CARD,0.55,1
8219,0,0.9999999,22,0,0.042735043,350.0,1,0,0,0,0.0,0.3051966,0,0.9937994645173411,24,0.0,0.04048244628836134,360.82892094900836,1.0,0.0,0.0,0.0,0.0,0.3051966,stable,0.3781451,0.3051966,0.3781451,auto_loan,secured,vehicle,30645.879746638908,30645.879746638908,0.06133353802023836,32,LGD_AUTO,0.25,1
8220,0,0.987674476,34,2,0.205899533,3423.0,6,0,0,0,2.0,0.8290874,0,0.8678212624180984,36,2.0,0.1732444973079689,4025.921993579143,6.0,0.0,0.0,0.0,2.0,0.8290874,improving,0.8848059,0.8290874,0.8848059,credit_card,unsecured,,11309.451909959193,11309.451909959193,0.1550934432999534,16,LGD_CREDIT_CARD,0.55,1
8221,0,0.0,68,0,0.164766839,18334.0,8,0,2,0,3.0,0.036050905,0,0.0,70,0.0,0.1746882822226819,19278.982159611205,8.0,0.0,2.0,0.0,3.0,0.036050905,stable,0.026416171,0.036050905,0.026416171,credit_card,unsecured,,1807.6764370429603,1807.6764370429603,0.18246661358908314,19,LGD_CREDIT_CARD,0.55,0
8222,1,0.717487044,42,1,0.450539247,14000.0,8,0,2,0,3.0,0.683564,1,0.8445283356706658,44,1.0,0.4968631050059657,13584.190855545656,8.0,0.0,2.0,0.0,3.0,0.683564,deteriorating,0.7502929,0.683564,0.7502929,mortgage,secured,real_estate,547446.7291949099,547446.7291949099,0.059181463377529595,208,LGD_MORTGAGE,0.1,1
