SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.173066431,45,0,0.382702162,8000.0,17,0,3,0,7.0
0,0.408196829,50,0,0.28682515,4500.0,5,0,1,0,0.0
0,0.100641139,32,0,0.008331945,6000.0,2,0,0,0,0.0
0,0.342069021,45,0,0.251994158,8900.0,14,0,1,0,4.0
0,0.214060457,58,0,0.055296469,1500.0,2,0,0,0,0.0
0,0.179422875,41,0,0.34166011,5083.0,4,0,1,0,2.0
0,0.0,73,0,0.27384077,8000.0,7,0,1,0,1.0
0,0.0,44,0,0.897001304,3834.0,19,0,2,0,2.0
0,0.606124194,52,2,0.550985433,3500.0,15,0,1,0,0.0
0,0.173882135,55,0,0.404384536,6750.0,8,0,3,0,1.0
0,0.044121015,35,0,0.191635601,8583.0,6,0,1,0,2.0
0,0.16631667,49,0,0.470452955,10000.0,13,0,1,0,2.0
0,0.037451691,54,0,0.319842858,13490.0,16,0,2,0,1.0
0,0.570046943,37,0,0.411732754,1840.0,8,0,0,0,1.0
0,0.0,69,0,0.434260957,6000.0,9,0,1,0,0.0
0,0.0,47,0,0.624146069,8050.0,12,0,3,0,0.0
0,0.343241523,32,0,0.426524492,3000.0,6,0,1,0,0.0
0,0.030024744,64,0,0.554978009,2500.0,11,0,1,0,0.0
0,0.921026325,61,0,1.151241535,3100.0,14,0,3,0,0.0
0,0.005491336,68,0,0.438518188,4480.0,9,1,1,0,0.0
0,0.0,76,0,0.089454739,7500.0,9,0,0,0,1.0
0,0.092283078,37,0,0.096723706,9583.0,5,0,2,0,3.0
0,0.484099431,60,0,0.079946702,1500.0,4,0,0,1,0.0
0,0.999935216,64,0,0.453081073,13160.0,14,0,2,0,1.0
0,0.9999999,36,1,0.007971201,11666.0,3,0,0,0,0.0
0,0.264030988,64,0,0.855487389,4400.0,7,0,2,0,0.0
0,0.016826633,57,0,0.165845649,7916.0,11,0,1,0,1.0
0,0.162856774,41,0,0.071306136,5833.0,6,0,0,0,0.0
0,0.863654538,28,0,0.171306747,3986.0,3,0,0,0,0.0
1,0.557826908,27,0,0.076852023,5412.0,4,0,0,1,0.0
0,0.920776102,64,1,0.720086083,6969.0,16,0,1,0,2.0
0,1.023952096,25,0,0.123251166,1500.0,4,0,0,0,0.0
0,0.482376925,46,0,0.471683698,10470.0,12,0,2,0,1.0
0,0.001651771,90,1,0.000799872,6250.0,8,0,0,0,0.0
0,0.00935975,68,0,0.182781722,10000.0,8,0,2,0,0.0
0,0.0,44,0,0.0,3935.0,9,0,0,1,0.0
0,0.061270871,44,0,0.209108848,18750.0,6,0,2,0,4.0
0,0.142877746,52,0,0.046757452,10500.0,13,0,0,0,0.0
0,0.9999999,39,0,0.65976437,2800.0,6,0,2,0,0.0
0,0.065752079,37,0,0.138445808,4889.0,5,0,0,1,2.0
0,0.0,45,0,563.0,1.0,4,0,1,0,2.0
0,0.011462034,86,0,0.001941957,9268.0,5,0,0,0,0.0
0,0.088885411,69,0,1.150626051,5350.0,14,0,4,0,0.0
0,0.032676798,62,0,0.157273769,8729.0,9,0,1,0,0.0
0,0.02038773,82,0,0.009665056,6000.0,8,0,0,0,0.0
0,0.556481173,32,0,0.177564487,5000.0,9,0,0,0,0.0
0,0.066046577,71,0,0.252388721,4290.0,15,0,1,0,0.0
0,0.104169973,57,0,0.689655172,15833.0,9,0,1,0,1.0
0,0.9999999,29,0,0.0,1752.0,0,0,0,0,5.0
0,0.019668566,79,0,0.002111375,11366.0,4,0,0,0,0.0
0,0.329063678,63,0,0.317504182,13750.0,13,0,3,0,1.0
0,0.617345664,49,1,0.396464035,8257.0,6,0,1,0,2.0
0,0.925672768,40,0,0.564385451,5800.0,10,0,1,0,1.0
0,0.153299313,48,0,0.512849162,2684.0,10,0,2,0,1.0
0,0.003168594,77,0,0.574209246,2876.0,10,0,2,0,0.0
0,0.241137943,39,0,0.700341006,4691.0,9,0,2,0,0.0
0,0.060757376,84,0,0.364727055,1666.0,20,0,1,0,0.0
0,0.618846038,43,0,0.166474179,6060.0,2,0,0,0,4.0
0,0.482247411,59,0,0.280901469,13000.0,17,0,3,0,0.0
0,0.37552697,49,2,0.473860309,4781.0,7,0,1,0,3.0
0,0.0,37,0,0.428293316,1540.0,13,0,1,0,2.0
0,0.03886538,72,0,0.016599685,5722.0,7,0,0,0,0.0
0,0.014014919,69,0,0.008891308,5510.0,9,0,0,0,1.0
0,0.012238197,33,0,0.630123292,3000.0,7,0,1,0,0.0
0,0.036706571,48,0,0.955213436,1428.0,6,0,1,0,0.0
0,0.717607973,34,1,0.096829477,3500.0,2,0,0,1,1.0
0,0.071226955,54,0,0.187619307,11000.0,15,0,2,0,1.0
0,0.223309377,41,0,0.411704161,6800.0,11,0,2,0,2.0
0,0.368875933,68,0,1687.5,1.0,31,0,1,0,0.0
0,0.9999999,58,0,0.0,5200.0,2,0,0,0,0.0
0,0.026304436,67,0,0.395429363,5775.0,14,0,1,0,0.0
0,0.447466239,44,0,0.443923077,12999.0,8,0,2,0,2.0
0,0.334610898,64,0,0.306058713,1600.0,2,0,1,0,0.0
0,0.675953383,40,0,0.462222222,3599.0,10,0,1,0,0.0
0,0.323400005,57,0,0.270746644,25473.0,18,0,2,0,1.0
0,0.20740504,54,0,0.390858853,8685.0,11,0,1,0,2.0
0,0.709657259,44,0,0.414859252,6500.0,6,0,2,0,0.0
0,0.064235196,72,0,0.201954713,10333.0,8,0,1,0,0.0
0,0.320795143,26,0,0.099875156,800.0,3,0,0,0,0.0
0,0.043973901,63,0,0.130760819,6400.0,6,0,1,0,1.0
0,0.086477467,52,0,0.09239472,17500.0,14,0,1,0,2.0
0,0.002599395,46,0,0.753623188,2000.0,16,0,1,0,1.0
0,0.043928545,34,1,0.412228797,6083.0,13,0,2,0,0.0
0,0.0,51,0,0.238076192,10000.0,6,0,1,0,0.0
0,0.109081732,48,0,0.20451674,6331.0,7,0,1,0,2.0
0,0.248837558,42,0,0.294056475,12500.0,7,0,1,0,2.0
0,0.024242503,57,0,0.365556302,10416.0,9,0,2,0,0.0
0,0.00641252,78,0,0.001874609,4800.0,8,0,0,0,0.0
0,0.9999999,47,1,0.003690037,2438.0,0,0,0,0,0.0
1,0.220498724,60,2,0.384769205,6000.0,9,0,2,0,0.0
0,0.083876003,41,0,0.089989158,8300.0,8,0,0,0,0.0
0,0.264671685,68,0,0.823805061,3200.0,14,0,2,0,0.0
0,0.300656441,52,0,0.537017167,11183.0,20,0,3,0,2.0
0,0.9999999,39,0,0.180781617,11488.0,6,0,1,0,2.0
0,0.035694876,73,0,0.029746282,8000.0,6,0,1,0,0.0
0,0.35078976,32,0,0.312368763,10000.0,10,0,2,0,0.0
0,0.104753228,65,0,0.027994401,5000.0,6,0,0,0,1.0
0,0.903048476,25,0,0.350383632,2736.0,11,0,0,0,0.0
0,0.950701249,35,0,0.279944011,5000.0,6,0,0,0,2.0
0,0.111492551,63,0,0.549095607,5417.0,4,0,1,0,0.0
0,0.928214357,30,1,0.027000777,5147.0,1,0,0,0,3.0
0,0.306075365,24,0,0.013994402,2500.0,6,0,0,0,1.0
0,0.186813187,24,0,131.0,0.0,6,0,0,0,0.0
0,0.015848473,61,0,0.20887698,8583.0,7,0,2,0,0.0
0,0.028130323,47,1,0.440568762,4500.0,4,0,2,0,0.0
0,0.047951076,48,0,0.082073434,8333.0,12,0,0,0,0.0
0,0.945646814,48,0,0.289773527,7108.0,6,0,2,0,1.0
0,0.010032542,61,2,0.458451561,7400.0,23,0,2,0,0.0
0,0.463062396,26,1,0.094624246,3645.0,4,0,0,1,0.0
0,0.198500056,34,0,0.606605257,4450.0,5,0,1,0,0.0
0,0.0,45,0,1.344023324,2400.0,11,0,1,0,1.0
0,0.095098609,81,0,0.092501537,6507.0,6,0,1,0,0.0
0,0.886111273,45,1,0.430775316,7583.0,13,3,2,0,3.0
0,0.004803649,71,0,0.001203783,5814.0,5,0,0,0,0.0
0,0.950973254,48,0,0.551682205,7400.0,9,0,2,0,0.0
0,0.584187018,35,0,0.226580591,14250.0,5,0,2,0,0.0
0,0.349475847,54,1,0.331784668,9900.0,11,0,1,0,2.0
0,0.9999999,39,0,1.171767645,1600.0,5,0,2,0,3.0
0,0.028314905,60,0,1.262482168,700.0,8,0,1,0,0.0
0,0.97360176,56,2,0.442854342,5100.0,5,1,1,0,0.0
0,0.071377427,57,0,0.281718716,13800.0,15,0,2,0,3.0
0,0.337870881,35,1,0.267207537,3820.0,7,0,0,0,1.0
0,0.0,63,0,0.369441816,8455.0,6,0,2,0,0.0
0,0.29643004,60,0,0.324535829,6516.0,13,0,1,0,1.0
0,0.074467549,50,0,0.535577404,6000.0,5,0,1,0,2.0
0,0.035869811,54,0,0.022099448,3800.0,4,0,0,0,1.0
0,0.502420443,63,1,0.268207283,7139.0,4,0,2,1,1.0
1,0.9999999,31,0,0.079128169,4220.0,2,0,0,0,1.0
0,0.904007999,61,1,0.381971567,6400.0,7,0,1,0,0.0
0,0.00706651,57,0,566.0,0.0,5,0,1,0,0.0
0,0.9999999,42,1,500.0,0.0,0,0,0,0,3.0
0,0.73855302,43,0,0.445198836,11340.0,11,0,1,0,2.0
0,0.533077115,39,0,0.545670225,5900.0,11,0,2,0,0.0
0,0.012699275,61,0,0.309189347,6833.0,14,0,2,0,0.0
1,0.9999999,49,1,1642.0,0.0,1,0,1,1,3.0
0,0.951511126,41,0,0.016187393,5250.0,3,0,0,1,5.0
0,0.88609406,40,0,0.856031993,4500.0,11,0,2,0,1.0
0,0.9999999,30,0,0.239940015,4000.0,3,0,2,0,0.0
1,0.886113886,49,2,1.636486486,1479.0,5,1,1,2,1.0
0,0.697130366,35,1,0.433084364,8166.0,9,0,2,0,0.0
0,0.362177624,28,2,0.395041983,2500.0,11,0,0,0,0.0
0,0.06357457,35,0,0.189400883,12000.0,11,0,2,0,4.0
0,0.129725004,53,0,0.331185424,9000.0,5,0,2,0,1.0
0,0.0,77,0,0.000179996,16666.0,4,0,0,0,0.0
1,1.052731576,50,0,0.431104593,15000.0,11,0,2,1,2.0
0,0.050476145,44,1,0.01305813,7121.0,7,0,0,0,3.0
0,0.052329947,40,0,0.133408578,4429.0,4,0,1,0,0.0
0,0.472064733,53,0,1.353846154,8579.0,9,0,5,0,0.0
0,0.25258401,47,0,0.327752976,2687.0,7,0,0,0,2.0
0,0.0,30,0,0.123798539,2600.0,2,0,0,0,0.0
0,0.324370868,35,0,0.539115221,4000.0,8,0,2,0,0.0
0,0.725929489,43,4,0.482025715,3810.0,9,0,1,0,0.0
0,0.337213169,40,0,1.08265857,2963.0,12,1,2,0,1.0
0,0.101902876,63,0,0.317249387,7750.0,16,0,2,0,0.0
0,0.161688622,58,0,0.062645785,3000.0,2,0,0,0,0.0
0,0.076695292,72,0,0.311617312,4389.0,3,0,1,0,0.0
0,0.380052096,34,1,0.686444008,2544.0,9,0,1,0,1.0
0,0.087120801,66,0,0.368794326,1550.0,9,0,0,0,0.0
0,0.875140106,38,1,0.824559867,11416.0,8,0,3,0,1.0
0,0.373416748,28,0,0.2031992,4000.0,7,0,0,0,0.0
0,0.47740169,27,0,1069.0,0.0,9,0,0,0,0.0
0,0.217289136,37,0,0.320584927,8000.0,5,0,2,0,0.0
0,0.079730067,22,0,9.0,0.0,1,0,0,0,0.0
0,0.386272958,57,0,0.528968118,11667.0,10,0,2,0,2.0
0,0.478607717,37,0,0.281876791,5583.0,12,0,0,0,1.0
0,0.0,43,0,0.080783843,5000.0,2,0,0,0,2.0
0,0.390088472,39,0,0.326036484,3014.0,6,0,0,0,0.0
0,0.020916098,51,0,0.007822686,2300.0,4,0,0,0,0.0
0,0.2128856,66,0,0.351891786,5100.0,10,0,1,0,0.0
1,0.709678487,53,0,0.810506312,7366.0,12,0,4,0,2.0
0,0.884052033,29,0,0.779474649,1636.0,9,0,0,0,0.0
0,0.103438636,75,0,0.306303804,3600.0,4,0,1,0,1.0
0,0.9999999,60,0,0.98828125,3583.0,4,0,2,0,0.0
0,0.0,27,0,0.167365366,3100.0,5,0,0,0,0.0
0,0.178953176,50,0,0.231287425,4007.0,7,0,1,0,0.0
0,0.014505818,68,0,1.34156051,1255.0,20,0,3,0,0.0
0,0.20023525,42,0,0.762033995,7000.0,11,0,2,0,3.0
1,0.780794369,34,0,0.273354356,5073.0,11,0,1,0,0.0
0,0.85216044,49,0,0.154610027,14500.0,6,0,0,0,1.0
0,0.000766641,60,0,0.248028797,5833.0,5,0,1,0,0.0
0,0.033904693,45,0,0.216647358,11220.0,16,0,2,0,4.0
0,0.0,73,0,0.175701653,2600.0,4,0,1,0,0.0
0,0.9999999,32,0,0.0,0.0,0,0,0,0,0.0
0,0.823401339,39,0,0.367824238,1410.0,5,0,0,0,0.0
0,0.001360086,64,0,2.088227943,4000.0,14,0,3,0,0.0
0,0.909056461,61,0,0.570429531,25166.0,22,0,3,0,1.0
0,0.165766847,27,0,1.11994669,2250.0,2,0,1,0,0.0
0,0.024136818,88,0,0.238304678,2500.0,10,0,1,0,0.0
0,0.02786237,73,0,0.005452893,3300.0,9,0,0,0,0.0
0,0.068729607,33,0,0.271182204,4000.0,4,0,1,0,0.0
0,0.988584285,40,1,0.511098881,5450.0,11,0,1,0,2.0
0,0.211091053,63,0,0.094846813,8518.0,10,0,0,0,0.0
0,0.17301569,66,0,0.305087466,6230.0,14,0,1,0,0.0
0,0.509147949,46,0,0.455568054,8000.0,14,0,2,0,2.0
0,0.340439707,23,0,0.018270402,820.0,2,0,0,0,0.0
0,0.005969752,73,0,0.003755869,7454.0,13,0,0,0,1.0
0,0.012833396,68,0,0.033149171,3800.0,8,0,0,0,0.0
0,0.018665016,43,0,0.73157092,5900.0,9,0,1,0,7.0
0,0.03270021,69,0,0.593955919,4400.0,13,0,2,1,1.0
0,0.001932338,60,0,0.002113886,7568.0,10,0,0,0,0.0
0,0.881983525,43,1,0.071214686,7680.0,6,3,0,1,4.0
0,0.150899002,60,1,0.1002999,3000.0,4,0,0,0,0.0
0,0.048365875,32,0,0.043326112,6000.0,3,0,0,0,0.0
0,0.245744673,46,0,0.585122242,6707.0,21,0,1,0,3.0
0,0.08599181,60,0,0.009522298,6300.0,3,0,0,0,1.0
0,0.359336001,57,0,0.771317829,2579.0,14,0,1,0,1.0
0,0.113246368,49,0,0.426743832,3282.0,11,0,2,0,0.0
0,0.03167475,49,0,0.368861116,11361.0,7,0,2,0,2.0
0,0.601856192,35,0,0.352568424,7416.0,11,0,2,0,0.0
0,0.616625558,63,0,0.474011374,7560.0,8,0,3,0,1.0
0,0.034662815,25,0,9.0,0.0,2,0,0,0,0.0
0,0.003850342,56,0,0.186583694,9480.0,17,0,2,0,0.0
0,0.038395864,54,1,0.491480682,4166.0,7,0,1,0,0.0
0,0.859490479,40,0,0.181705371,5640.0,5,0,0,0,0.0
0,0.578849363,48,0,0.367553674,6613.0,10,0,1,0,1.0
0,0.254793554,25,0,1.144244105,720.0,5,0,0,0,0.0
0,0.046619068,40,0,0.777173155,7166.0,10,0,4,0,2.0
0,0.9999999,41,0,1.085434783,4599.0,5,0,4,0,3.0
0,0.184332734,73,0,0.102951764,4166.0,5,0,0,0,1.0
0,0.612746684,64,0,0.264518864,2358.0,4,0,0,0,0.0
0,0.367463891,49,0,0.282606354,9284.0,8,0,2,0,0.0
0,0.091786053,48,0,0.255955532,11333.0,18,0,2,0,0.0
0,0.183905204,60,2,0.323833808,6666.0,13,0,1,0,1.0
0,0.031035948,57,0,0.33463878,12000.0,20,0,2,0,0.0
0,0.955681773,32,0,0.830875123,5084.0,10,0,1,0,0.0
0,0.270722574,59,0,0.262355545,12200.0,12,0,2,0,3.0
1,0.484653819,59,0,0.106695355,7900.0,4,0,0,0,1.0
0,0.0358056,62,0,0.268891446,7820.0,27,0,1,0,0.0
0,0.0,43,1,0.483719423,6172.0,9,0,2,0,2.0
1,1.023995201,29,0,0.225861095,1770.0,2,0,0,0,1.0
0,0.322459284,30,0,0.242374279,6064.0,6,0,1,0,2.0
1,0.355553704,38,0,0.506248959,6000.0,11,0,1,0,0.0
0,0.009730813,57,0,0.002420775,4543.0,4,0,0,0,0.0
0,0.206259087,63,0,0.140610775,12082.0,12,0,2,0,1.0
0,0.082045898,83,0,0.051864195,4800.0,7,0,0,0,0.0
0,0.823670532,38,0,0.14427157,4241.0,4,0,0,0,4.0
0,0.002256387,57,0,0.267564325,7500.0,12,0,1,0,0.0
0,0.483218792,76,0,0.256278171,1552.0,5,0,0,0,0.0
0,0.015366118,79,0,0.183950268,3538.0,8,0,1,0,0.0
1,0.562205399,47,0,0.417845689,5300.0,6,0,1,0,3.0
0,0.228984734,35,0,0.196157036,7233.0,5,0,0,0,4.0
0,0.011866271,66,1,0.003332223,3000.0,2,0,0,0,0.0
0,0.226616307,40,1,0.576539497,6316.0,11,2,1,0,20.0
0,0.714545786,55,0,0.462635824,15000.0,21,0,2,0,1.0
0,0.763049917,63,0,0.465546795,5833.0,10,0,2,0,1.0
0,0.29401765,60,0,0.200658465,23083.0,6,0,2,0,0.0
0,0.319473451,28,0,0.191961608,5000.0,8,0,0,0,0.0
0,0.010318025,51,0,0.515146971,6667.0,6,0,2,0,5.0
0,0.0,39,0,0.06496945,4909.0,4,0,0,0,0.0
0,0.007527345,48,0,0.306982264,15166.0,12,0,1,0,2.0
0,0.79204777,67,0,1.15780543,1767.0,13,0,2,0,0.0
0,0.22645157,43,0,1.633354154,1600.0,4,0,1,0,6.0
0,0.875370821,44,0,0.564673157,10065.0,4,0,2,0,0.0
0,0.254789492,47,0,0.453880765,5333.0,13,0,1,0,2.0
0,0.008235009,58,0,0.468265867,2000.0,3,0,1,0,1.0
0,0.141168921,79,0,0.585379783,1750.0,10,0,2,0,0.0
0,0.035895924,27,0,3.092570037,820.0,10,0,2,1,0.0
0,0.860069965,69,0,0.116110486,8000.0,6,0,1,0,4.0
0,0.124422885,42,0,0.231128145,6000.0,10,0,1,0,2.0
0,0.063771761,51,1,0.344230368,14376.0,13,0,4,1,0.0
0,0.002906574,51,0,0.660655738,3049.0,9,0,1,0,2.0
0,0.474274422,55,0,0.535518429,7840.0,8,0,2,0,2.0
0,0.704484594,53,0,0.657734107,6716.0,10,0,2,0,0.0
0,0.156790756,56,0,0.083502394,12322.0,15,0,1,0,0.0
0,0.01239938,67,0,0.145508579,17833.0,10,0,2,0,0.0
0,0.0,68,0,0.392834826,4800.0,5,0,1,0,0.0
0,0.032430387,69,0,0.164378083,7500.0,13,0,2,0,0.0
0,0.48603959,42,0,0.607936955,7105.0,7,0,2,0,3.0
0,0.521868728,54,0,0.622359396,7289.0,16,0,1,0,0.0
0,0.9999999,33,0,0.117353308,800.0,2,0,0,0,0.0
0,0.875416389,33,0,0.693665301,3172.0,4,0,1,0,2.0
0,0.008314914,43,0,0.187185025,12500.0,7,0,2,0,2.0
0,0.020141293,28,0,230.0,0.0,8,0,0,0,0.0
0,0.006939184,62,0,0.106528452,4533.0,5,0,1,0,0.0
0,0.564290473,25,0,0.17140661,1300.0,2,0,0,1,0.0
0,0.006749663,62,0,0.326167383,10000.0,6,0,2,0,0.0
0,0.0,48,0,0.221781765,4792.0,6,0,1,0,0.0
0,0.010680737,31,0,0.022391213,7100.0,19,0,0,0,0.0
0,0.063305474,70,0,0.161139654,2140.0,7,0,1,0,1.0
0,0.093156984,68,1,0.408066429,5900.0,40,0,2,0,0.0
0,0.848605578,40,0,0.003331483,1800.0,1,0,0,0,2.0
0,0.356468629,32,0,0.005427021,3500.0,2,0,0,0,1.0
0,0.039288559,42,0,0.504885253,4400.0,4,0,1,0,2.0
0,0.463998242,48,0,0.472199746,8650.0,7,0,3,0,2.0
0,1.856287425,27,0,0.84396618,1300.0,2,8,0,0,0.0
0,0.998734337,52,1,0.324688797,5783.0,10,0,2,0,0.0
0,0.007681469,63,0,0.452568429,8000.0,11,0,2,0,1.0
0,0.655853699,55,0,0.519028797,8854.0,12,0,1,0,1.0
0,0.9999999,39,0,0.070981917,5916.0,4,0,0,0,2.0
0,0.657342657,23,0,19.0,0.0,2,0,0,0,0.0
0,0.463684544,52,0,0.129979368,6300.0,3,0,0,0,0.0
0,0.540432446,44,0,2.326673327,1000.0,6,0,1,0,0.0
0,0.961377918,31,0,1.18582825,2130.0,7,0,1,0,2.0
0,0.985432734,50,1,0.068620919,1500.0,1,0,0,0,0.0
0,0.0,33,0,0.058117835,3750.0,8,2,0,0,0.0
0,0.003708653,76,0,0.242375602,5606.0,6,0,1,0,1.0
0,1.088461177,67,1,0.69744804,3800.0,8,0,2,2,0.0
1,0.0,43,0,0.338886245,2100.0,5,0,0,0,3.0
0,0.012432096,49,0,0.22628871,10300.0,4,0,1,0,0.0
1,0.981607357,48,0,0.422890398,3092.0,8,0,1,0,0.0
0,0.156301681,31,0,0.044898739,5233.0,6,0,0,0,1.0
0,0.333373245,69,0,0.426214757,3333.0,11,0,1,0,1.0
0,0.006718984,50,0,0.758570029,4083.0,12,0,1,0,2.0
0,0.230821954,35,0,0.661133371,3493.0,10,0,1,0,0.0
0,0.123238967,57,0,0.011065191,7500.0,4,0,0,0,1.0
0,0.216418709,29,0,0.168605507,6790.0,14,0,0,0,0.0
0,0.283259583,40,0,0.274735114,6700.0,6,0,2,0,2.0
0,0.051598526,51,0,0.365970095,11101.0,9,0,2,0,0.0
0,0.02262081,53,0,0.23835233,5000.0,15,0,1,0,0.0
0,0.207146992,30,0,0.085509625,6700.0,7,0,0,0,0.0
0,0.0,86,0,0.482164012,7596.0,10,0,2,0,1.0
0,0.016129814,58,0,0.591099645,3100.0,9,0,2,0,0.0
0,0.084082496,48,0,0.418154261,5937.0,14,0,1,0,2.0
0,0.346904252,61,0,0.510181414,2700.0,6,0,0,0,0.0
0,0.050479254,39,0,0.606748746,10964.0,11,0,6,0,2.0
0,0.033673635,49,0,0.107070334,10833.0,6,0,1,0,4.0
0,0.275543976,41,0,0.4404,2499.0,7,0,1,0,0.0
0,0.501215888,65,0,0.13751946,3853.0,3,1,0,0,0.0
0,0.359827624,36,0,5.617940199,300.0,11,0,1,0,0.0
0,0.331377439,46,0,0.324328683,12400.0,13,0,2,0,2.0
0,0.65559017,49,0,0.231506849,2919.0,6,0,0,0,1.0
0,0.22486989,43,0,0.423139259,8020.0,11,0,2,0,2.0
0,0.790384478,86,0,0.820897388,8000.0,19,0,3,0,0.0
0,0.069026094,70,0,0.013028199,11666.0,5,0,0,0,0.0
0,0.9999999,46,0,0.556147951,3000.0,3,0,2,0,3.0
0,0.078478329,67,0,0.268589036,17200.0,21,0,4,0,1.0
0,0.104038031,31,0,0.055194805,3695.0,6,0,0,0,0.0
0,0.671696055,52,1,0.259438028,5800.0,6,1,1,0,1.0
0,0.495456065,53,0,0.415745856,6515.0,5,0,1,0,2.0
0,0.438401776,54,1,0.082788671,917.0,5,0,0,0,0.0
0,0.113391494,44,0,0.341654247,5367.0,8,0,1,0,2.0
0,0.720403461,54,2,0.600428266,4669.0,14,0,2,0,0.0
0,0.15979976,47,0,0.1945,5999.0,5,0,1,0,2.0
0,0.511105244,45,1,0.387582135,10500.0,12,0,2,0,0.0
0,0.08639424,48,0,0.259757739,5200.0,3,0,1,0,0.0
0,0.010929724,76,0,0.428845692,8333.0,10,0,2,0,1.0
0,0.310761487,37,0,0.491215575,4211.0,6,0,1,0,0.0
0,0.00988417,54,0,0.310737852,5000.0,20,0,1,0,2.0
0,0.031054283,70,0,0.201576235,6597.0,10,0,1,0,0.0
0,0.068483007,64,0,0.549188259,9300.0,21,0,2,0,0.0
0,0.92134259,45,4,0.300258654,18170.0,8,1,2,0,2.0
0,0.261107049,48,0,0.779574948,5316.0,6,0,2,0,0.0
1,0.9999999,51,4,0.513948605,10000.0,13,0,3,1,3.0
0,0.271596529,56,1,0.557152925,7094.0,13,0,2,0,1.0
0,0.122797271,39,0,0.162757718,9166.0,5,0,1,0,0.0
0,0.241666935,40,0,0.340723107,6720.0,14,0,2,0,2.0
0,0.014361343,62,0,0.428295198,3102.0,7,0,1,0,0.0
1,0.997062684,47,5,0.227954409,5000.0,5,0,0,1,2.0
0,0.873084772,44,0,0.191271285,12097.0,9,0,0,0,2.0
0,0.34232034,55,1,0.573617588,6003.0,12,0,2,0,1.0
0,0.81410298,75,0,0.409337676,5525.0,9,0,0,0,0.0
0,0.012103989,42,0,625.0,1.0,2,0,1,0,0.0
0,1.002657114,81,7,0.400659934,10000.0,14,1,3,1,0.0
0,0.012070615,77,0,0.012472487,2725.0,14,0,0,0,0.0
0,0.033018389,69,0,0.089895988,1345.0,10,0,0,0,0.0
1,0.9999999,44,0,0.466583385,1600.0,2,3,1,0,1.0
0,0.054411917,68,0,0.507230852,5600.0,10,0,2,0,0.0
0,0.194106342,26,1,0.136348792,6123.0,4,0,0,0,0.0
0,0.685700235,44,0,0.372925415,5000.0,10,0,2,0,0.0
0,0.591293222,81,0,0.295940812,5000.0,8,0,0,0,1.0
0,0.436392436,35,0,0.269064748,6949.0,11,0,0,1,1.0
1,0.032784395,54,0,0.55790247,10888.0,12,0,3,0,1.0
0,0.001083288,59,0,0.918521313,2650.0,15,0,1,0,1.0
0,0.282071793,31,0,0.223472066,2666.0,3,0,0,0,0.0
0,0.055879826,63,0,0.284842049,3766.0,11,0,1,0,0.0
0,0.096278452,42,0,0.797118495,3400.0,11,0,1,0,0.0
0,0.013868156,56,0,0.131973605,5000.0,7,0,0,0,1.0
0,0.460310234,36,0,0.475678443,3905.0,10,0,1,0,0.0
0,0.733883023,57,0,0.424277524,17266.0,13,0,2,0,2.0
0,0.00075997,28,0,0.0,3495.0,2,0,0,0,0.0
0,0.14849297,79,0,0.074292571,10000.0,15,2,0,1,0.0
0,0.0,39,1,0.217478257,21500.0,14,0,2,0,4.0
1,0.0,42,0,5774.5,1.0,7,0,3,0,3.0
0,0.020658285,58,0,0.185027648,11754.0,13,0,1,0,1.0
0,0.81517069,34,0,0.238050609,3200.0,4,0,0,0,1.0
0,0.870750167,54,1,0.792848335,2432.0,12,0,2,1,1.0
0,0.0,55,0,0.149965124,4300.0,3,0,0,0,1.0
0,0.92040398,39,0,0.676037024,2916.0,6,0,2,0,2.0
0,0.592189461,57,0,0.482438918,9167.0,5,0,1,0,0.0
0,0.523252738,60,0,0.486643261,6550.0,16,0,3,0,0.0
0,0.017449564,65,0,0.086753643,10500.0,9,0,1,0,0.0
0,0.186099891,39,1,0.22880117,9575.0,14,2,1,0,0.0
0,0.0,69,0,0.329334476,3500.0,6,0,2,0,1.0
0,0.9999999,40,0,0.811556139,3045.0,4,0,1,0,3.0
0,0.616374953,41,0,0.320473294,12000.0,11,0,2,0,0.0
0,0.783981864,33,0,0.474690664,7111.0,8,0,1,0,1.0
0,0.022569816,63,0,0.292341532,5000.0,7,0,1,0,0.0
0,0.02694382,75,0,0.01787082,3916.0,8,0,0,0,1.0
0,0.304745331,48,0,0.94041082,4916.0,12,0,4,0,0.0
0,0.004096767,63,0,0.248522862,11000.0,18,0,2,0,0.0
0,1.259159371,63,2,0.69188989,8100.0,17,0,2,0,0.0
0,0.0,25,0,0.231008441,2250.0,5,0,0,0,0.0
0,0.06709105,58,0,0.344766485,7900.0,11,0,1,0,0.0
0,0.99989647,42,0,0.137772675,5225.0,2,0,0,0,0.0
0,0.765119753,64,0,0.340554051,4800.0,13,0,0,0,0.0
0,0.134354198,51,0,0.478443214,5960.0,5,0,1,0,1.0
0,0.424385828,67,0,0.337415646,4000.0,10,0,1,0,0.0
0,0.120937726,34,0,0.245901639,2500.0,3,0,0,0,0.0
